"sub","experiment","cj_category","v","a","a_slope","ter","a2","starting_point_confidence","postdriftmod","a2_slope_upper","a2_slope_lower","ter2"
9,2,1,0.237555566146862,1.32595666800305,0,0.07326819146302,13.9165553024056,0.174118073145777,0.514640107559685,12.0678119011728,1.23181128031911,-0.611930379306038
9,1,1,0.325181342343336,1.11537527180828,0,0.000417340045948389,14.1382980503856,0.0580098340064234,0.204265258809006,6.45290229992318,1.94663064340232,0.106043989760658
10,2,3,0.541711815642477,0.997905787497391,0,0.0945616105876145,12.3586150525007,0.622744962377505,1.97450751238103,11.5028350413763,3.83259254008821,-0.190470011091178
10,1,3,0.578860828752959,0.883781527057193,0,0.00243977430092642,6.01457535887487,0.628556390305805,0.36926648591245,9.97573203334776,1.31350152071139,-0.0633547569976384
11,2,4,0.995433598869732,1.6838994238016,0,0.968436481196638,3.42745417630691,0.263614771184444,1.03559854019813,0.956801634243759,0.302066362794405,0.203009433285908
11,1,3,1.48466254038123,1.54977077759332,0,1.04640734159698,3.73023546897227,0.120473644730041,1.27297132043168,1.7941976343757,1.62182170047081,0.284440445259797
12,2,4,0.543003173833042,1.06520815545886,0,0.179098795376024,9.44671160054049,0.917840947752795,0.500228006858379,4.78809009517136,5.6656182262373,0.14308816235899
12,1,4,0.626857338239405,1.53761186863694,0,0.105667482066366,4.05919494500178,0.660658849882044,2.49676133706188,1.26027831319584,2.40305605366197,0.0206506819457755
13,2,3,1.58747625749956,1.47074273853487,0,0.165990683745193,11.4503654914635,0.632765795235477,0.253349769338856,5.66701123060107,0.475300644739465,-0.288099728005093
13,1,1,0.354300640418471,1.26389873100615,0,0.248911240283462,2.42021190489745,0.211819243692856,1.95905876963024,2.25344950815856,2.18452892401057,0.144797617769188
14,2,4,0.415967418837182,1.55939266781875,0,0.0184753280397942,12.6481643251216,0.863252311680416,0.037538707748642,4.00419882413769,4.3624258388811,-0.0910084224719777
14,1,4,1.72425114761552,1.94162235015827,0,0.130492969660257,4.05157836152404,0.863568645878382,0.0932503870039328,1.50222117117088,0.58463197345383,0.202528709174361
15,2,2,0.88624364143209,1.11497594464668,0,0.123111333780482,13.0101277778941,0.554309473710244,3.26343171795915,6.06992292606041,7.36207515908374,-0.352833285977938
15,1,3,1.429699020375,1.36065424577066,0,0.208949811418181,2.23448822147301,0.371223065378721,0.0534325253544102,3.73301872227661,1.54940149805808,0.0514764448224586
16,2,1,0.0444966981377013,1.02979491121856,0,0.301470081046266,2.60367608739142,0.132429104280794,4.47667487751184,4.88661678829837,1.50112695115742,0.161015690372752
16,1,1,0.772218344923624,1.3112350285001,0,0.244542492588423,4.53920165789354,0.214496025665909,0.492212853910758,2.19246038731778,2.33925027492738,0.110103839680513
17,2,1,0.688097163758272,1.37877986613964,0,0.1341371697457,3.09368096112243,0.150476335797516,0.016522888134037,3.26529655200509,0.945022706695914,0.349316535609198
17,1,2,0.41441291905558,0.957748427888892,0,0.315184103690014,6.73567226402149,0.31563626207942,1.50615551356115,9.86921243395662,3.17217124565629,-0.0179854252565614
18,2,3,0.027247690476261,1.21199980614335,0,0.174904440660872,10.4110099545114,0.675802173387775,3.413765920051,2.9460596590422,9.85130960204747,-0.247416089382896
18,1,3,0.523913947948704,1.23163191682983,0,0.30587796979004,12.6997084042415,0.624938804280578,0.26541879679119,3.82207354743505,0.714505645411971,-0.463836846476515
19,2,3,1.8551562816939,1.23441768063549,0,0.186876893895294,6.41280699810677,0.538059161510319,2.24354471898856,5.21485520370254,7.11103677950825,0.0854428447197977
19,1,4,0.388606292642337,1.45480937510995,0,0.188561188566966,9.01934669015837,0.524567997865383,5.23387222497496,2.74390866468585,3.89682859735149,-0.281734001685096
20,2,3,1.4264139108743,1.62539429314055,0,0.1941142335592,2.08438738900665,0.425679045815535,0.24602130051029,0.980066223187512,0.62444072013431,0.102138888040524
20,1,1,0.446609110821057,1.30003906563435,0,0.308598466215915,2.6454426369969,0.329498857657154,3.56811180339959,1.65766935175807,0.489871357300809,0.13803348573811
21,2,1,0.330172667103028,1.29365423538256,0,0.0097782615165939,5.69728602828868,0.351972229369446,4.74842680800794,2.38348212393404,0.16929012482155,-0.348635942767578
21,1,1,0.98941867746469,1.75589955933277,0,0.00188716783603,2.29382996690417,0.422065688650674,0.167770341499738,0.610956087447414,0.83493577412125,-0.00826466292881493
22,2,2,0.25596714650067,1.3370949286695,0,0.198265207497689,1.95179349540739,0.300990938596086,3.35044279600654,2.90857103545681,0.850617324234052,0.116001545082347
22,1,1,1.07946028162575,1.22333715437735,0,0.34002926011693,2.07375827102492,0.340049939197371,0.692270874706434,0.202852001593869,1.82529224803136,0.0927927891208093
23,2,2,0.460783682090288,1.49737392565468,0,0.396884235116186,9.05734057794617,0.459994222938671,0.462672219505471,1.65676489258752,2.04873655540204,-0.693088319490323
23,1,3,1.25195171343739,1.80773795851863,0,0.257127649540757,8.5359065251269,0.503330228045366,0.787456927180085,2.67853422213095,1.97621196184786,-0.318128619237817
24,2,3,0.233706402561875,1.51333956322217,0,0.0137899876216895,7.66397076924757,0.430756990987523,9.12139706624753,2.98997499570667,1.16108663999875,-0.250649690881823
24,1,4,0.401089710797235,1.77429546604986,0,0.0403030686970045,11.4329344845944,0.839538670181463,0.073172425052928,3.12027939797521,7.04354561043176,0.167621940702337
25,2,4,0.115785815287381,1.40364448595129,0,0.202159488118838,2.34632028400573,0.851209357155286,3.8080503931269,0.312193261755444,3.23337058804172,0.320494996935915
25,1,4,1.29352301865449,1.47193132047569,0,0.0281134995595923,10.1378446117938,0.934862471447954,0.697595482924953,3.51347781763672,11.5600625324954,0.19123698792218
26,2,4,0.749337657531149,1.12965493759979,0,0.117252390196865,1.01714809082453,0.655090701804489,3.15961264004039,0.419951906525864,0.230301298190076,0.129489998005981
26,1,3,1.67973302134088,1.02777662479307,0,0.176230532438478,5.94825558914984,0.472439247269748,0.255605865686188,2.17220603475345,2.26254400599992,-0.531522712577546
27,2,3,0.633420905871004,1.29426703648884,0,0.367248814177177,10.2586014305806,0.435815429196981,3.35073590291648,3.36841974033901,2.38263140883617,-0.406286123600064
27,1,3,0.167967609892665,1.27822764858711,0,0.249112860234151,8.37951100619568,0.494493931588492,14.5606638516409,3.59071361841342,3.557831078958,-0.228518836883921
28,2,3,0.847509492691329,1.15919173782059,0,0.287248556153013,6.91388691241714,0.553884366850577,1.71297764260109,2.40878129913532,2.26499282987158,-0.396363824522729
28,1,4,1.52405068882402,2.00828286962864,0,0.168668099630552,2.03436705957586,0.670817881911491,0.766166275455348,0.889330397598382,0.124639128419088,0.0071660238929966
29,2,2,0.229801520992398,1.30164353984513,0,0.084565916377352,12.0899682521095,0.492500987300178,8.68669463076104,6.23615944052913,6.09920056247156,-0.560111220275427
29,1,2,0.24316038792906,1.50083479657458,0,0.151023068476508,13.8172627905694,0.334799132727339,12.1073569096167,10.4954583855539,3.06359523875763,-0.443275367621117
30,2,1,0.314647764863728,0.796938104386966,0,0.196223230354223,6.1030289986979,0.146958594394084,0.832589302857409,0.387787816081082,3.26096799119331,0.0884849674579541
30,1,1,0.557581906082707,1.19643579755521,0,0.150360804190288,4.30252093559897,0.138797341445947,0.372676483183847,1.82196744929521,1.51028383105847,0.139588352331034
31,2,1,0.355493909541323,1.36748493565799,0,0.343603846606829,2.57217494738231,0.308643440701242,0.430930247328069,0.500743928498936,2.92352015918642,0.227521063924925
31,1,1,1.69930508288451,1.17396292238489,0,0.289577447920056,1.83571719821099,0.236551988418766,0.148809372241123,0.712639446185325,2.58249312372387,0.227300649693282
32,2,1,0.0127863627143335,0.966869108077105,0,0.133590513081073,11.2091976369229,0.127466217175164,4.9664399256416,14.5622065216043,4.24683326673017,0.129178381649293
32,1,2,1.6048191640355,1.8082335373154,0,0.0572897372593517,12.4007590025674,0.294251540459459,1.02213026533369,0.868569435250188,4.70870521400585,-0.36622634520932
33,2,1,0.625293910267236,1.35903783206339,0,0.584440135741407,2.57677860605225,0.207519920264161,1.05623155832291,0.190215206309612,2.65659976521264,0.0979381678212331
33,1,1,0.0893913508979772,1.69320440777869,0,0.566950830262228,2.15419384583769,0.249544359011218,0.856098547881243,0.775573358545938,0.532641084881018,0.126488904827841
34,2,4,1.11411921850975,1.31932933584105,0,0.0257080334843358,11.4344459254196,0.472117165167879,9.72227467594361,8.10433895333991,3.68790040282357,-0.195260144046632
34,1,4,1.52250883805449,1.37683480325678,0,0.129626424176312,2.0626973084113,0.742647547206812,1.40171819206737,0.825107764730424,1.42944689408942,0.0658791814705706
35,2,3,1.40728002872563,1.80139054797789,0,0.495161789142978,4.54525976541249,0.325489519595024,0.610253614296985,1.79997994780165,0.497903593071862,-0.380922997753107
35,1,3,1.18093562893251,2.03746476777909,0,0.282762363834662,2.86107397926652,0.284419414426517,0.761165924068474,1.26606703029682,1.84737796458067,0.304024831569252
36,2,3,0.481631729626604,1.29155861505196,0,0.0627431314699646,5.24209959109387,0.496015365696425,5.25091953191076,5.62037661471819,5.15818134866812,-0.188100535761975
36,1,3,0.541694298192352,1.36796217303469,0,0.0878154731580114,6.35654492596473,0.536206588332305,4.47716722892896,7.40342556411774,6.98690357910836,-0.158172891671581
37,2,4,0.644171438103962,1.21004476154337,0,0.017352123904548,4.36197595268411,0.798885915230667,0.33019759459421,4.87156372552995,5.38187291355377,0.125962284236551
37,1,4,1.66951708702491,0.990754365871293,0,0.118363926709147,3.74175377296983,0.878953826628227,0.0166537780321386,3.94863258748237,2.18220678250626,0.15774455688552
38,2,1,0.708537414784326,1.36823723019094,0,0.248808516324059,2.35794666764159,0.161845515249297,2.42729702693783,0.143485808012997,3.5026258888693,0.110928853428518
38,1,2,1.69285406682062,1.59428142081971,0,0.123293701520329,4.72198738856372,0.468085943768633,0.0212113046963136,0.49167822469131,3.74142872288793,-0.240758144424019
39,2,3,1.29303741673425,0.975245941751091,0,0.0478942259534756,9.86930403275278,0.647460360200469,0.635409543029304,3.08662846011549,9.28623241202313,-0.473016080796669
39,1,3,2.19583908560462,1.00798230645843,0,0.10547961153578,9.63142761894067,0.609792255548036,1.08083846960425,3.90510073071943,14.8774997912838,-0.303912438433695
40,2,3,1.47505696414326,1.58079220865704,0,0.0195882643243217,2.86640559133014,0.479027489062651,1.5038333294796,6.34925719747085,5.80166906214541,0.0317166502112594
40,1,1,0.0233143767397311,0.643010161540535,0,0.000757623213993003,1.40324393715157,0.175745797118402,3.66976847954041,4.01191313128209,2.0050409036654,-0.00742644281257537
41,2,3,0.329208870196199,0.617659753091761,0,0.243646776537017,13.6452132083289,0.496313873548759,9.06943111375554,5.05476776350275,5.01565427146519,-0.430048601193167
41,1,3,0.216103128964972,0.898726360754483,0,0.15207566638531,11.9196780370004,0.684683823595872,8.08907794908884,2.13354631983487,7.86131897569625,-0.456867055875381
42,2,1,0.119007706052527,1.23016298915812,0,0.362624215875475,1.94352603131668,0.311701929707804,5.17681873287074,3.56215405586758,0.312646847203729,0.238631493138504
42,1,1,0.726804846986913,1.39791572098312,0,0.372922158478206,3.53567106308565,0.221342022988967,0.201544505460578,1.37513747169362,6.14344301205464,0.249283188828018
43,2,2,1.46182311048676,1.19311896206117,0,0.0228018001818173,7.25851354265364,0.48014642685637,0.320841229378665,3.90227898268999,3.86009457964425,-0.314406548516341
43,1,3,1.0506931427149,1.14567519134263,0,0.00162827768877745,4.73393782269479,0.401714517358716,2.44303613159528,3.98025958045055,1.84619999669909,-0.166991183575147
44,2,3,0.835290921810181,1.48368577335977,0,0.00571454787340405,6.75209631439105,0.438568048501252,1.1824233102358,2.47357363257419,2.58555067580877,-0.336412552028976
44,1,3,1.64343242732846,1.59543680769837,0,0.127753272871109,4.77118204926988,0.45160691979325,0.33505787737423,2.3163244450561,2.16402020729976,-0.178622056450905
45,2,3,0.281633480843195,1.40322670283762,0,0.0221000213525205,6.37863102368462,0.486151413613824,10.6339328223177,5.3821429887358,5.09387919491784,-0.18501138330327
45,1,1,1.47311514060832,1.85300983654765,0,0.0556262128747905,2.51704521772138,0.139370361164245,1.10282448644683,7.765797990858,5.40937192573393,0.14857885800302
46,2,2,1.13790993596735,0.913670232512122,0,0.252556571374624,2.01381969424453,0.467509285575944,0.0479443514466675,0.772071305223231,10.4992034211025,0.127335974105324
46,1,4,1.01139206739896,1.52541037409057,0,0.17196032385789,5.16008851485411,0.920623573092598,0.732528850378423,0.999566097443644,7.91596157642603,0.207692976512396
47,2,3,0.748576089605803,1.42647746904791,0,0.0884444330982141,6.32424821820212,0.466293679027678,1.72844138169528,3.08893214012156,2.31994332841959,-0.285907454240931
47,1,3,1.80833649122561,2.28992787837471,0,0.0959286396907786,11.5033137664028,0.148283140494946,3.54960692930035,0.18158780712487,8.88672414894665,-0.0302292372464315
48,2,3,0.982890247367202,1.70701840069648,0,0.0854002768789543,5.77688728031098,0.478323299936825,0.290914357038521,2.85732331610905,3.04322811431376,-0.32782885179824
48,1,4,2.1777090903438,1.38360732885117,0,0.00322929477322089,1.27796007026043,0.799720224107042,0.312648341110076,0.183681203097291,2.09150908471823,0.169300465091359
49,2,4,1.59579229038375,1.487766448276,0,0.0705797754566439,2.03305860296597,0.87095741672149,0.330545077486383,0.187031420685511,1.76276916770348,0.0918706898752007
49,1,4,1.40636694253823,1.35989774980455,0,0.00339169693937256,6.66218137207483,0.958046179007024,1.06831424670944,0.0909988669612738,2.75870279024742,0.105713779333458
50,2,3,1.10827142480202,1.55632506737807,0,0.403256338513874,1.08740661775247,0.508763094721088,0.189475694205612,1.39535553920565,1.27180284157682,0.11849847692299
50,1,4,2.64784205673383,3.05153715511533,0,0.0773558418521265,8.44802278088636,0.948834498790731,0.535731131071059,0.0351873286478044,4.35265754203574,0.146592822791888
51,2,3,1.34334390676083,1.19195013078787,0,0.00778646126819309,6.55437746257599,0.490815676038436,0.211375604949701,1.99781534891314,2.56069151302109,-0.580385568605438
51,1,1,0.970953554727649,1.26357582416269,0,0.194144366703606,2.77546965720141,0.166693952000342,2.14997444184603,0.439956099139026,5.69162405757922,0.0956344839910215
52,2,4,1.93349779259438,2.09275858231714,0,0.236132657865885,1.94627694931093,0.801127603352168,0.2922245928032,0.325800281389614,1.88324996680082,0.297854674576935
52,1,3,2.36142227116775,1.46233392871376,0,0.365337029342438,2.65951102925448,0.703442439411478,0.109714188147336,2.35665689704809,0.31893554659924,0.225791967593489
53,2,4,1.18455712771362,1.56837453196302,0,0.00619409363848665,9.28727893370471,0.907384697572459,0.634930864363262,2.63540515468142,3.76893996779016,-0.0144506520247728
53,1,4,1.15956060665877,1.35592802863304,0,0.00331744261445767,4.84981097599903,0.855336118522308,0.117772922809795,2.61503021065015,4.01413686144451,0.00230240715574903
54,2,3,1.61589184579896,1.15737413191935,0,0.354426174239577,3.73338326492402,0.576460114725672,0.267125274774542,3.5457483244632,3.75020857926101,0.15201250915206
54,1,4,1.56767950574792,1.91745024661183,0,0.247755656613798,1.9692438960428,0.697866836363247,0.0126549064600666,0.377514663091849,1.84310368576772,0.138140695582364
55,2,4,0.224542641379321,1.36102602878722,0,0.0800516729499709,3.36490009715178,0.509976566536352,7.27588011883199,1.38839661832292,1.03571996417157,-0.158890820995485
55,1,4,1.099365358085,1.05583267146691,0,0.143054875324034,3.15465013692597,0.778242190695518,1.84624553505128,1.08433709310956,0.578737307955407,0.0300527092056053
56,2,3,0.694124077572316,1.2981755573731,0,0.0147409129540444,6.21262528609415,0.477928769296193,3.98583593360607,7.41094510610941,7.99139176175274,-0.0406195613074474
56,1,3,0.841129855917112,1.42352538236787,0,0.118009970896049,2.64349556503058,0.565225126393507,0.984656682678564,0.344457021593887,2.71044848087031,-0.0134926448254947
57,2,4,2.46735369569689,1.18688193966215,0,0.118893490700229,2.47954081585896,0.845195927446377,0.13991959823206,0.694938741140947,2.07409171443992,0.110806831775485
57,1,2,1.40538693778733,1.27202748654975,0,0.11988207453788,1.95620070464151,0.231067552609549,0.697256236031943,0.109781285000359,3.62359863798684,0.096496147424732
58,2,4,0.768769567531565,0.886500574824639,0,0.146334233195047,1.38259151185133,0.811845731610781,1.67386597633786,0.0375300892422769,0.486161008896529,0.127822133762071
58,1,4,2.93131248163318,1.10021577510569,0,0.12261058238184,11.9211913567201,0.724950252432757,1.71591519530065,4.79962272660847,0.805435609609937,-0.194567919004626
59,2,3,0.910461972145978,1.1199265840043,0,0.13635151911676,7.5371305168173,0.426092310479541,3.61435813822017,3.41406524766443,0.848073607199709,-0.183969691037271
59,1,4,1.61303284055914,1.14265964521832,0,0.00678492887909755,6.1505594336405,0.928069125906468,0.887808024646875,3.2629356453681,4.02588883644907,0.220999573277745
60,2,4,2.22194244136336,1.17862775994583,0,0.214159602122558,2.32199214009591,0.38013504361607,0.61507650300421,1.29937511588595,1.38348356209236,0.0997215093700858
60,1,4,2.96770851894277,0.848921076299729,0,0.227149882711593,1.60160689435522,0.708644907171673,0.27202727329176,2.23506514937342,0.309550448115497,0.170097455469461
61,2,1,0.781684523270108,1.10054381510552,0,0.136885618795257,13.0866071242316,0.200160144088187,0.129171949611302,3.25412481126879,4.52591164729403,-0.160181853750944
61,1,4,1.38702595152834,1.45220938703662,0,0.000365245404960961,1.51739678316994,0.766313918387482,0.975507793473311,0.216489164788484,0.794657057470215,0.0897903587665338
62,2,3,1.49120201294572,1.35596397530774,0,0.241102640571752,4.40181426476696,0.50254471140276,0.168150652169073,2.25846595168737,2.11977892728623,-0.0584534077720323
62,1,4,1.38513333779165,1.49626078933909,0,0.221250642050933,1.95009099156752,0.608029090859642,0.164347355354362,0.837894822455128,0.0680961066761829,0.272069337166145
63,2,3,0.444501301633733,1.35845045863458,0,0.0523829471870889,5.46033386319468,0.516722804349522,6.94370128804255,6.23857706219864,6.05813142133048,-0.0404746324627427
63,1,4,1.40150149646193,1.40204564045578,0,0.0962917038070285,7.69961157931203,0.646068116718976,2.84065484890208,4.37172896085117,10.9906671019502,-0.0974087016441403
64,2,2,1.76962852849311,1.41014481520278,0,0.220194274402288,1.89795673471331,0.383064396910288,0.0538601794535561,3.14205980031792,0.57179638263863,0.187577138473783
64,1,2,2.07721106949295,1.56477652865699,0,0.153111648396946,3.63716628305179,0.12820083396633,1.6289095219264,1.81084769519254,5.70670982747953,0.300394523984427
65,2,4,0.638923313430754,1.04240443797013,0,0.00652594289450757,4.79987358565683,0.947617045116988,1.10605163670235,2.37851534032301,0.577310813117267,0.0333425525851952
65,1,4,2.68182049503061,1.13804597817055,0,0.0836150919018301,12.8753357057374,0.974392714677379,0.909498502733186,2.21313388150887,3.44483401444702,0.0368936662698684
66,2,2,0.471204521376359,0.871410349958807,0,0.134352472537427,11.302047641669,0.35024686116437,0.0767037625742814,2.3766770775542,5.98943689500979,-0.237817428260308
66,1,3,0.14578751756623,1.66189764506807,0,0.0077843159454511,7.78844852944869,0.61919630717163,0.316297176976105,6.04334123751445,0.505998285779271,-0.159156155409531
67,2,4,1.09772312465535,1.60994255690391,0,0.167045950572374,10.9825426411897,0.66035552808462,0.779646220720552,1.99337938910159,5.68344640706996,-0.694228321322302
67,1,4,0.765134211857073,1.78259987672017,0,0.0697723233519959,4.12654485939762,0.468632123535499,3.3732796560534,1.81546084855033,0.550999128886504,0.122230970666484
68,2,3,1.74894937335172,0.89927685263758,0,0.244914430212457,7.80323788838946,0.457979959627537,0.539524282481769,7.26788698906442,7.03240875148958,-0.119273351356387
68,1,3,1.96204080161612,1.19404885903806,0,0.19715460861274,2.71170131588261,0.499820051658309,0.135713568041391,2.03410673336871,3.32415883213223,0.0858880942622874
69,2,1,1.02636495432075,1.08189824027291,0,0.414633135568727,4.37662481791909,0.374852460183792,0.395910067871652,2.35869122947829,0.745330004686316,-0.213040519977282
69,1,3,2.65554194664583,3.68109807194618,0,0.137119451850001,4.02385884647289,0.436797015075299,0.107765501518003,2.23083959317868,0.821817437661675,-0.00506637266876153
70,2,4,1.23779852928423,1.34669083090473,0,0.19072524488868,1.41239960545226,0.519303630495279,1.354152048895,1.33590910934309,0.240072183202161,0.132255694916803
70,1,4,0.954979471897638,1.24941634922303,0,0.0734136328788279,1.64521491613181,0.494578270626746,4.78222258514398,1.56965406383562,2.70710169196685,0.140547401639342
71,2,1,2.18899514149346,1.40777883557503,0,0.193917721051179,12.0463186244289,0.0680754874006134,1.70748970905435,2.90335772210188,6.42576164198036,0.149646672606205
71,1,1,0.704383387100979,1.43075311462353,0,0.176114704176738,1.55486476638304,0.353106979749215,1.79382748752551,1.40079761079801,1.3086999798291,0.121198651991281
72,2,2,0.156022481352408,1.15964958144327,0,0.10108514897892,3.24955479254124,0.49685287805517,1.93583311862312,0.0590722245357397,3.98040717545166,-0.0536379850529329
72,1,4,1.00658449282571,1.51381069030067,0,0.099355584238344,7.2111266586453,0.732606736569634,0.228654367212259,0.642812387757494,4.62241999306388,-0.542533273419887
73,2,4,0.28416581899859,1.22545210290595,0,0.150475594044446,1.983407754002,0.755866974465708,1.2080746028462,1.20537168481769,1.21120663237877,0.0589180577027988
73,1,4,1.54769889638482,1.22075857539607,0,0.155069181766098,3.39388060223057,0.637466956110442,1.19861480724918,2.41529984378156,0.616901702412611,-0.0265233109238475
74,2,3,0.596893446765698,1.47711880113607,0,0.155457031996813,12.1807426533088,0.503686311098559,1.71802339170186,2.67206924281363,2.89650563772206,-0.940582308695658
74,1,3,1.35448985267012,1.75187865332035,0,0.123098673707862,8.85701830849172,0.46013121162964,0.573517486684534,3.85189182218938,3.85830154273603,-0.365780457350363
75,2,4,1.07522619993696,0.814372357685127,0,0.187427227669566,2.61029795259526,0.652246543121069,3.15167830401488,1.00670438145613,5.81966592518475,0.126027720155985
75,1,3,0.984249548579111,0.605299316341064,0,0.225043164351647,3.742446317566,0.426971607522806,3.27519387938082,7.62865825651025,3.87182866590395,0.070850528708388
76,2,1,0.0732614085353478,1.31858436175259,0,0.119455492699819,12.4627718829948,0.0404601186744246,3.34918245156677,5.44419328889849,2.16579669853163,0.217095052797178
76,1,4,1.58689732118112,1.35797447730172,0,0.0422571594298963,1.89487365115281,0.834811022708509,1.0043966666964,0.447510291513393,2.95843747671386,0.250465215690924
77,2,4,0.102542833575399,1.45750831100389,0,0.173131801624492,2.1438145020973,0.464812890003066,9.70735159770924,0.163185515081543,0.851652860873686,-0.0264121494786128
77,1,1,0.0670983617710589,1.10082645066752,0,0.254542381751126,6.0380180891951,0.0509742330810506,0.213570886083445,8.80835112645018,3.7897050202223,0.14163243083763
78,2,2,0.286446251179182,1.33368279344173,0,0.33845534407334,3.05897679813885,0.441356861426916,1.21664425975122,2.36780113531404,2.4928886143816,0.0493027815633352
78,1,2,1.19885360830373,1.40638584718923,0,0.314672279628603,2.61108347752932,0.317746285528037,0.295623513961274,2.22054780258796,0.317895972910384,0.0908534351493837
79,2,2,0.695735859644519,1.59969876440637,0,0.2000078446904,6.91880805994588,0.421891590833466,0.130417172360423,0.881181149364521,6.95108663963722,-0.122066003176482
79,1,3,1.9394734298405,2.00399688529543,0,0.127980046127493,14.2972921772048,0.10525464209401,5.15214612357198,0.140372619900186,12.6034837699175,0.00508662039256055
80,2,3,1.53490823720691,1.02649731704024,0,0.252250134086209,3.23361958967827,0.328647209457935,0.0963888740868346,2.00827535895289,1.41348561971901,-0.142544687802365
80,1,4,2.18606005396899,0.883958928582127,0,0.119698054901463,3.69302260639435,0.437769683886451,2.06275351694785,3.69987681532908,2.21708874434871,-0.0674264878433983
81,2,3,2.84895892557688,0.938416464015432,0,0.264494182072275,1.50788182315684,0.367625820525223,0.425647506029047,1.58155904237997,0.40516680187259,0.197906851443852
81,1,1,2.4572202891413,0.900989535207597,0,0.251301142874482,1.86070751290932,0.38333332759657,0.685345365508518,2.44644025263098,1.14981508774151,0.202460597258747
82,2,3,1.98381706585033,1.70354717925991,0,0.378368567729405,9.15065542495403,0.3984114213371,0.49049791971963,2.62359106304231,2.70267777331003,-0.79138448743673
82,1,3,1.54365707100335,2.09760336140584,0,0.2202032374452,9.43791720999089,0.57024621214871,0.0700082292314619,2.50306736994718,0.514630130157798,-0.72305117818259
83,2,4,1.36393367947717,1.12888714735164,0,0.258724045975988,1.31987524715969,0.634382953960262,0.0874654689875204,0.241417464326276,0.904169706048816,0.0481165694556955
83,1,4,2.18226214944755,1.22350708646676,0,0.157761928002021,3.44354366243284,0.698213038051834,0.0588567776360509,3.36623574045757,1.01455282751625,-0.0211125840342044
84,2,1,0.37672131256183,1.42101535892731,0,0.251618743973951,4.31526793816168,0.055607897030933,0.578233455301247,1.62636136449556,1.13901826104482,0.258754526844301
84,1,1,1.43592756132009,1.87289415846485,0,0.17961427505289,14.262378428557,0.0371012738182357,3.57819378679638,0.0349968599020296,6.21990409727607,0.190723643979904
85,2,2,0.384622178578175,1.27408056242629,0,0.00280878420457978,3.20441345293786,0.444936324418987,0.463186568891231,1.02385920305513,2.43679355199112,-0.233392165687612
85,1,4,1.46640971151153,1.2531023600989,0,0.0126815594257903,1.39654456798562,0.172718993713417,2.78026809450554,1.58170642704583,0.998723433491612,0.138066781016881
